poi_id,poi_name,road_id,road_name,rank
1163,浙江省电信有限公司杭州市分公司下城区分局艮山支局,1430,环城东路,2
1164,阿里巴巴西溪园区1号楼,111,电子路,2
1165,Fissler(解百新元华),1108,开元路,2
1166,德邦,2566,衙前路,2
1167,全家(江城路店),1368,江城路,2
1168,停车场,389,紫荆花路,2
1169,郡原地产,700,老曙光路 Laoshuguang Road,2
1170,黄焖鸡米饭(永和店),2337,乔莫西路,2
1171,文华桥,595,万塘路,2
1172,知味观(秋涛路店),1498,太平门直街 Taipingmenzhi Street,1
1173,东信大道与西浦路交叉口,721,六合路,2
1174,杭州奇吧涂料,2742,红垦路,2
1175,WJ文家超市,563,文三路（公交逆向专用道）,2
1176,黄姑山社区公共服务工作站(颐高创业大厦南),602,天目山路,2
1177,杭州德奥汽车有限公司,441,石祥路,2
1178,文卫路方家山路口自行车租赁点,72,闲林西路,2
1179,傅墩西(公交站),-1,"",-1
1180,杭州宏甬机械有限公司,-1,"",-1
1181,浙江电力职业技术学院(台州路)-南区,943,树人街,1
1182,男卫生间(新世纪广场D座),2217,萧然南路,2
1183,孔凤春化妆品店,297,古墩路,2
1184,话机世界(上塘店),1031,德胜路,2
1185,阿甫玻璃,-1,"",-1
1186,浙江中医药大学滨江学院21号楼,862,滨文路,2
1187,中国工商银行24小时自助银行(杭州新市街支行),1226,东新路,2
1188,宏大汽车修理厂,72,闲林西路,2
1189,一粒果售后,2480,新城路,2
1190,杭莲美发,868,浦沿路,2
1191,中国工商银行(杭州三墩支行),366,古墩路,2
1192,神州冒菜,992,湖滨路,2
1193,戈美其(西城广场),424,古墩路,2
1194,金狮壁纸软装生活馆,427,丰潭路,2
1195,杭州春光旅游有限公司,1354,清泰街,1
1196,米市新村6幢-三单元,941,古河巷,1
1197,客佳超市(御景蓝湾店),-1,"",-1
1198,越秀亲爱里售楼部,1932,艮山东路,2
1199,唯艺全房屋定制,-1,"",-1
1200,之江财富中心停车场,494,之浦路,2
1201,打铁关社区健身点,1309,建国北路,2
1202,群英台球室,2396,机场高速,4
1203,广济路与田园巷交叉口,1384,临丁路,2
1204,沈记石锅鱼(横湖路),-1,"",-1
1205,宏兴防水(安西线),-1,"",-1
1206,蒋记佳通轮胎服务站(途虎养车店),381,长阳路,2
1207,老汤面·疙瘩(所前店),-1,"",-1
1208,杨铭宇黄焖鸡米饭(凤起店),1489,凯旋路,2
1209,小陈汽车修理厂,865,康桥路,2
1210,山东农家院,540,吴家门路,2
1211,艺嘉(东岳社区卫生服务站东),204,西溪路 Xixi Road,2
1212,杭州之瑞财务管理有限公司,1158,德胜快速路,2
1213,100%感觉(园区二路),966,明德路,2
1214,自行车租贷点,354,金家渡路,2
1215,天创装饰,1618,天运路,2
1216,浦沿街道之江社区,912,滨盛路,2
1217,冲浪手机精品店,-1,"",-1
1218,天时科创园停车场,82,龙潭路,2
1219,南宋御街与惠民路交叉口,1283,直吉祥巷,1
1220,尽心药店(三里亭店),1429,董家桥路,2
1221,上仓桥路与严官巷交叉口,1251,江城路,2
1222,旭日鲜花,410,丰庆路,2
1223,宜康冷鲜便利景芳店,1506,凤起东路,2
1224,卡孚汽车服务中心,204,西溪路 Xixi Road,2
1225,永恒珠宝,2669,6号大街,1
1226,川徽土菜馆,529,湖州街,1
1227,贡茶GONGCHA(文三西路店),519,益乐路,2
1228,中国移动鸿讯手机,2462,东湖南路,2
1229,顺达制冷家电维修部,2398,绕城高速,4
1230,兄弟电脑(仁爱路),2241,九恒路,2
1231,香港新记禧粤茶餐厅(传媒店),2663,文泽路,2
1232,中国移动(崇阳指定专营店),1101,绕城高速,4
1233,中国农业银行(钱江新城支行),1402,富春路,2
1234,老北京炸酱面(竹海水韵店),9,南环路,2
1235,停车场,48,杭长高速,4
1236,(拱墅区)莫干山路莫干山路登云路口(和睦南苑),432,莫干山路,2
1237,浙江工业大学教工之家,1095,潮王路,2
1238,肯德基(杭州印象城购物中心),445,竞舟路,2
1239,中国计量大学现代科技学院逸夫科技楼,2493,学源街,1
1240,川旺基中式快餐,2431,东湖路,2
1241,美亚大厦停车场,2422,迎宾路,2
1242,北京腾铭律师事务所,602,天目山路,2
1243,博海土菜馆,-1,"",-1
1244,MObil车养护,1475,秋溢路,2
1245,良森名车,441,石祥路,2
1246,市场监督管理,874,台州路,2
1247,阿迪达斯专柜,2350,杭海路,2
1248,东北烧烤,1786,江陵路,2
1249,老王旋转式麻辣烫(新塘分店),2424,新螺路,2
1250,特力和东家居,804,大关路,2
1251,秀港国际美容美发(24号大街),2741,之江东路,2
1252,鲜丰水果(金色黎明店),1031,德胜路,2
1253,国家电网(余杭中泰供电营业厅),42,杭徽高速,4
1254,鸡密文件,910,南环路,2
1255,水印康庭路口自行车租赁点,1182,灯塔巷,1
1256,弄堂里(转塘金街美地店),318,云河路,2
1257,泰元商行,2296,拱秀路,2
1258,云会水产25号楼,-1,"",-1
1259,华联超市(施家桥店),2337,乔莫西路,2
1260,停车场,2576,3号大街,1
1261,浙江省残疾人联合会信访办公室,655,曙光路,2
1262,战锅策创意火锅餐厅(逸盛路店),422,博园路,2
1263,江南茶楼(义蓬中路),-1,"",-1
1264,杭州优美快捷酒店(下沙传媒学院高沙商业街店),2485,学林街,1
1265,临平公园,2198,星光街,1
1266,宝洲石材,2487,七格路,2
1267,雅芳中医美容养生,2475,新城隧道,2
1268,翼风婚纱美学,556,文二路,2
1269,重庆麻辣烫,-1,"",-1
1270,宝福手机店,868,浦沿路,2
1271,德博装饰,507,祥茂路,2
1272,韩国参鸡汤,1251,江城路,2
1273,蜜果蜜制鲜饮,1872,09省道,3
1274,浙创园H1,281,花蒋路,2
1275,陈老伍麻辣烫(南阳526分店),2742,红垦路,2
1276,省总会宿舍,933,凤起路,2
1277,杭州市残疾人就业服务中心,1287,马市街,1
1278,农家木桶饭(义桥店),-1,"",-1
1279,醉爱蛋包饭,974,八丈井东路,2
1280,停车场(武林广场西),1153,后营弄,1
1281,浙江二轻旅行社,1170,永丰巷,1
1282,美丽健田园牧场(金龙店),1430,环城东路,2
1283,杭州拱墅玺公寓,325,三墩路,2
1284,百惠拓超市,2297,育才路,2
1285,高新软件园停车场,911,南环路,2
1286,小倾国时尚铁板烧(天阳D32时尚街店),812,金华路,2
1287,三白潭,-1,"",-1
1288,正宗云南大理寺过桥米线(文二店),595,万塘路,2
1289,佳尔家地板,1669,江虹路,2
1290,胡金贤木业,2639,绕城高速 杭金衢高速,4
1291,南环路与长江路交叉口,1476,滨文路,2
1292,德开地产,187,镇南路,2
1293,美肌赋,2087,山阴路,2
1294,金子坞农家乐,-1,"",-1
1295,上湖西(公交站),45,南湖路,2
1296,元沙村工业园区,2566,衙前路,2
1297,花巴巴鲜花(悠然鲜花),2542,12号大街,1
1298,美上商业中心,318,云河路,2
1299,ZIRA服装店(建国北路),1134,朝晖路,2
1300,孙国民律师事务所,1987,金城路,2
1301,达顺教育(将军殿弄),2461,东湖南路,2
1302,红会医院东自行车租赁点,1506,凤起东路,2
1303,溪渔馆(朝晖店),1134,朝晖路,2
1304,杭州星宝捷汽车服务有限公司,204,西溪路 Xixi Road,2
1305,兰娣理发室,54,宝林路,2
1306,家常酸菜鱼菜馆,1768,江晖路,2
1307,余杭区中泰乡青年中心,42,杭徽高速,4
1308,360空间大厦停车场,530,湖州街,1
1309,杭州市萧山区房地产管理处,2312,回澜路,2
1310,耀华钢管,864,拱康路,2
1311,风行汽车(元通萧山专营店),2007,建设四路,2
1312,蜀韵火锅(星火南路店),2198,星光街,1
1313,龙发装饰,763,丽水路,2
1314,食遇,1637,新月路,2
1315,自行车租赁点,74,104国道,3
1316,平乐路与滨盛路交叉口,1404,中兴立交桥,2
1317,建一村(公交站),-1,"",-1
1318,正新鸡排(八堡店),2219,下沙路,2
1319,阿萍发型设计造型,2240,高桥路,2
1320,大路棋牌,1263,秋涛路,2
1321,私享国菜(维多利亚丽嘉酒店中餐厅),1178,后市街,1
1322,洗游记(西溪店),442,灵溪隧道,2
1323,冠山消防站,1768,江晖路,2
1324,春艳房产(义盛路),-1,"",-1
1325,浙江商业职业技术学院(南门),866,滨文路,2
1326,阳光花鸟艺园,2741,之江东路,2
1327,爱彼此市场,260,文一西路,2
1328,停车场(杭州青少年活动中心西南),992,湖滨路,2
1329,蒙面猴子别墅轰趴馆,2741,之江东路,2
1330,肯德基(杭州北站店),530,湖州街,1
1331,博世包装技术(杭州)有限公司,2570,14号大街,1
1332,布拉格造型,1157,德胜快速路,2
1333,简爱精品酒店(杭州永汇店),1533,华丰路,2
1334,杭州自游天下旅行社有限公司,1376,大学路,2
1335,新华书店(乔司店),2350,杭海路,2
1336,远宾旅馆,2425,东湖路,2
1337,福雷德广场停车场,2485,学林街,1
1338,昆山妈妈好网络技术有限公司,1525,鲲鹏路,2
1339,清江路钱江路口自行车租赁点,1687,市民街,1
1340,小江修理店,2090,明星路,2
1341,重庆郭记烤鱼馆(文三路总店),424,古墩路,2
1342,停车场,103,高教路,2
1343,304西餐厅,1170,永丰巷,1
1344,余杭农村商业银行(钱塘支行),2462,东湖南路,2
1345,爱基因,1640,江汉路,2
1346,浙江省华强中等职业学校,1618,天运路,2
1347,停车场(出入口),616,三台山路,2
1348,停车场(施家湾社区北),-1,"",-1
1349,天天新鲜水果店,2256,绕城高速,4
1350,湾南社区5组59,2526,新业北路,2
1351,聆铃亭,1520,艮山西路,2
1352,丰巢自提柜,1292,新华路,2
1353,阿宝副食品批发部,2337,乔莫西路,2
1354,艾蝶(湖墅南路),922,德胜路,2
1355,EMS(东新揽投站),1127,西文街,1
1356,中国联通(丽景路营业厅),314,绕城高速,4
1357,iyou私人影咖,2485,学林街,1
1358,上海宾佳超市(丁兰路),1689,机场路 Jichang Road,2
1359,岳王路(公交站),1280,皮市巷,1
1360,英赞地产公司,2578,10号大街,1
1361,余杭交警岗亭,2461,东湖南路,2
1362,福龄花老年食品店(长板巷),1004,河东路,2
1363,稻草人(西田城),432,莫干山路,2
1364,享·爱花艺,1031,德胜路,2
1365,佐佐游泳馆,623,赵伍路,2
1366,停车场(入口),1759,同协路,2
1367,浙江省发展新型墙体材料办公室(湖墅南路),946,叶青兜路,2
1368,耶稣园,1475,秋溢路,2
1369,杭州天坤汽车用品有限公司,530,湖州街,1
1370,悦江5号,912,滨盛路,2
1371,辣阿哥,354,金家渡路,2
1372,国大雷迪森广场酒店-室内游泳池,1087,百井坊巷,1
1373,华荣时代大厦停车场(出入口),1074,滨安路,2
1374,九峰石材,1601,南环路,2
1375,义乌小商品超市(方桥店),2332,乔莫西路,2
1376,七影摄影,439,石祥路,2
1377,格力(尹悦店),1438,环城东路,2
1378,高奇装饰(月星家居),432,莫干山路,2
1379,浙江物探大楼(西南门),924,文晖路,2
1380,容维市场,2578,10号大街,1
1381,李冠王电子商务中心,2173,创业路,2
1382,天丰蔬菜(新华店),1333,建国北路,2
1383,浙江省工业品市场2区,1268,沈家路,2
1384,梨枝花韩式家庭料理,453,方家北路,2
1385,Find方得眼镜(浙江理工大学店),2485,学林街,1
1386,中国邮政24小时自助银行服务,1790,春晓路,2
1387,YLZ1978时尚生活馆,-1,"",-1
1388,爱亲母婴生活馆(金堡街店),2232,银堡街,1
1389,太兴茶餐厅,1821,剧院路,2
1390,鸟叔炸鸡,2539,天城东路,2
1391,杭州增友水产冻品商行,422,博园路,2
1392,囍洋洋汽车租赁,2485,学林街,1
1393,布丁酒店(杭州宋城美院店),321,直街,1
1394,独食主义SOLOFEST(远洋国际店),842,上塘路,2
1395,中华医学会浙江分会,967,体育场路,2
1396,金色池塘·生态农业,1896,绕城高速,4
1397,芒果宠物屋,868,浦沿路,2
1398,西溪科创园停车场,351,文一西路 Wenyi Road (West),2
1399,Park健身游泳培训中心(萧山香玉酒店),-1,"",-1
1400,中国工商银行(浙大支行),624,求是路,2
1401,杭州甘长中西医结合诊所,978,留石快速路,2
1402,沙可沙拉,319,云河路,2
1403,南墙设计,318,云河路,2
1404,南方泵业股份有限公司,267,杭宁高速,4
1405,小拇指汽车微修,65,城东路,2
1406,杭州兔小灰复式公寓西湖大道分店,1301,斗富三桥,2
1407,上亿广场(西三门),560,上塘高架,3
1408,杭州市西湖区红十字会,699,栖霞岭路,2
1409,水果批发市场,-1,"",-1
1410,黛颜堂依依微商工作室,2350,杭海路,2
1411,停车场(杭州东部国际商务中心西),2532,海达南路,2
1412,萧山科技城管理局,2652,红垦路,2
1413,豪世华邦,434,之江路,2
1414,我爱我家(文三路店),650,莫干山路,2
1415,昌化路与武林路交叉口,1087,百井坊巷,1
1416,花园(公交站),-1,"",-1
1417,卡其乐儿童乐园,987,滨盛路,2
1418,农夫台球娱乐厅,2511,智格路,2
1419,中国工商银行ATM(西溪印象城),205,天目山路 Tian Mu Shan Road,2
1420,顶上假发(凤起店),1327,东清巷,1
1421,藏源閣香茶館,1753,五福路,2
1422,阿旺电动车维修部,2083,德胜路,2
1423,杭州师范大学恕园27,104,高教路,2
1424,大江东税务分局办税服务厅,-1,"",-1
1425,贝因美母婴生活馆(宁安社区店),2243,宁东路,2
1426,中国福利彩票,1532,华丰路,2
1427,嘉本堂,1587,双菱路,2
1428,精品砂锅,2673,围垦街,1
1429,乐慧PARK,-1,"",-1
1430,阿三发型(南市花园北),2212,道源路,2
1431,小活塞车行俱乐部,604,余杭塘路,2
1432,中华联合财产保险股份有限公司浙江分公司,822,德胜高架东延线,3
1433,食尚便当,65,城东路,2
1434,杭州东欣会计师事务所(东湖中路),2198,星光街,1
1435,杭州广仁医院停车场,1742,艮山西路,2
1436,外海商厦,1263,秋涛路,2
1437,鼓楼刻字店,1251,江城路,2
1438,中益堂,1725,西兴大桥,2
1439,衢州家乡菜,2712,10号大街,1
1440,澳洁干洗(长睦店),2032,绕城高速,4
1441,杭州东站(北进站口),1826,新塘路,2
1442,可美可派(华达路),75,104国道,3
1443,永丰化工厂,-1,"",-1
1444,昌盛门窗(12号大街),2741,之江东路,2
1445,杭州地铁,2297,育才路,2
1446,杭州运河契弗利酒店,891,霞湾路,2
1447,世纪联华(外海店),1263,秋涛路,2
1448,浙江省消费者权益保护委员会,639,西溪路,2
1449,东阳市横峰建筑工程有限公司,1405,新城隧道,2
1450,v+高端酒廊,1121,邮电路,2
1451,维丰图文,1263,秋涛路,2
1452,宁波银行(余杭支行),2461,东湖南路,2
1453,利安达会计师事务所,598,天目山路,2
1454,女人我最大美容SPA会所,899,园区二路,2
1455,邮电路(公交站),1225,中河中路,2
1456,浙江电力职业技术学院(台州路)南区-8号学员楼,943,树人街,1
1457,金宝贝国际早教(文三路),903,武林巷,1
1458,安徽料理,743,湖州街,1
1459,乐座三郎日本料理,1189,中河高架,3
1460,浙江省文物鉴定委员会,1089,延安路,2
1461,金色汇春,1537,解放东路,2
1462,优宝少儿影视中心,488,拱苑路,2
1463,春城花卉,2636,绕城高速 杭金衢高速,4
1464,鲜丰水果(湖墅二店),557,文二路（公交逆向专用道）,2
1465,杭州日报报业集团(新城发行站),1743,庆春东路,2
1466,杭州宝驰汽车修理服务有限公司,1919,杭海路,2
1467,浙江工商大学教工路校区篮球场(春华路),556,文二路,2
1468,东方寓舍·黄龙饭店,1783,庆春隧道,2
1469,杭州萧山国际机场候机区,-1,"",-1
1470,新沙家园停车场(入口),2597,文渊路,2
1471,黛尼美美容美发,-1,"",-1
1472,最高发苑,507,祥茂路,2
1473,浙江大学玉泉校区足球场,624,求是路,2
1474,公共厕所,-1,"",-1
1475,杭州三溢酒店,652,黄姑山横路,2
1476,新蒙篮球馆,1887,之江路,2
1477,vivo专卖店(上沙路),2539,天城东路,2
1478,男卫生间(宝龙广场),2014,建设一路,2
1479,月宝理发店,325,三墩路,2
1480,上海良凤物流,978,留石快速路,2
1481,采荷老人公寓,1588,采荷支路,2
1482,包租公公寓,-1,"",-1
1483,天梭(中都百货),1336,建国路,2
1484,京东实验幼儿园,1444,艮山西路,2
1485,红果果乐园,1981,长虹路,2
1486,杭州市上城区教育局,1251,江城路,2
1487,交通银行24小时自助银行(甘水巷),895,复兴路,2
1488,网宿酒店(乐通店),1628,滨安路,2
1489,汉庭酒店(杭州中泰路店),42,杭徽高速,4
1490,零距离健身游泳培训班,1522,滨和路,2
1491,七千寻饮品,2742,红垦路,2
1492,缘氛(银泰百货A馆),1141,中山北路,2
1493,杭州师范大学仓前校区教师教育管理办公室,103,高教路,2
1494,杭诚电脑维修,377,文二西路 Wen'er Road West,2
1495,杭州水利水电勘测设计院有限公司(杭州市林木种苗管理中心东),1310,秋涛路,2
1496,开心茶楼(商贸街),-1,"",-1
1497,SPA美容生活馆,2691,12号大街,1
1498,浙江商业职业技术学院,866,滨文路,2
1499,湘西私房蒸鸡,1622,秋涛路,2
1500,无限极(普德路),2083,德胜路,2
1501,步云楼大酒店,9,南环路,2
1502,环北市场(公交站),1294,双眼井巷,1
1503,富林装饰,2198,星光街,1
1504,杭州华美达酒店-会议厅,1186,信诚路,2
1505,奕豪电动,-1,"",-1
1506,停车场(欧诺臻品酒店西南),1690,月明路,2
1507,望月社区文化小广场,386,育英路,2
1508,杭州新传媒产业大厦停车场(出入口),1743,庆春东路,2
1509,下城区卫生局,1268,沈家路,2
1510,小徐鲜混沌(三墩路店),439,石祥路,2
1511,尖山村社区服务中心,-1,"",-1
1512,丰巢(彩宏大厦),866,滨文路,2
1513,杭州市电子市场,1679,广景弄,1
1514,OT另茶(来福士店),1821,剧院路,2
1515,中河南路与元宝街交叉口,1251,江城路,2
1516,星火钢琴艺术中心(亲亲家园店),381,长阳路,2
1517,停车场,1917,飞虹路,2
1518,我得菜(闸弄口蔬菜市场),1594,艮山西路 Genshan Road (West),2
1519,罗森便利店,1690,月明路,2
1520,MissNee半永久美妆护肤工作室,1361,凤起路,2
1521,杭州国大雷迪森广场酒店,1087,百井坊巷,1
1522,老小店(公交站),-1,"",-1
1523,八达进出口,1365,望江路,2
1524,柔婷美容院(香积寺路),884,绍兴路,2
1525,硒旺,974,八丈井东路,2
1526,小河里与谢村路交叉口,860,拱康路,2
1527,强贲投资,441,石祥路,2
1528,杭州市余杭区旅游局,2462,东湖南路,2
1529,藏友休闲阁,2205,市心南路,2
1530,兴惠公园,2566,衙前路,2
1531,炸货style,1323,望江路,2
1532,凯耀建筑,2198,星光街,1
1533,星期六儿童水上主题乐园(滨盛路),1598,江虹路,2
1534,顺新美容美发用品超市,885,上塘路,2
1535,交通银行浙江省分行停车场(出口),1783,庆春隧道,2
1536,板桥路-占道停车场,1187,中山中路,2
1537,三里兰苑南门(公交站),1490,三里亭路,2
1538,姜丽副食品店,2468,新城路,2
1539,咬不得高祖生煎(浦沿物美店),899,园区二路,2
1540,杭州名人名车旧机动车经纪有限公司,432,莫干山路,2
1541,物产元通·浙江奥通杭州机场奥迪VIP馆,-1,"",-1
1542,招商银行ATM,884,绍兴路,2
1543,中国民生银行,1768,江晖路,2
1544,科发源杭州植发中心,196,西溪路,2
1545,杭州市拱墅区中医医院,820,登云路,2
1546,乔登美语(学源街),2577,高沙路,2
1547,小阿迪专柜,2297,育才路,2
1548,停车场,1876,09省道,3
1549,杭州道声(杭州旗舰店),434,之江路,2
1550,滨江区高新技术产业开发区国家税务局(春晓路),1690,月明路,2
1551,芳芳建材(藕花洲大街),2418,新丰路,2
1552,诚越鞋业,1222,轧钢路,2
1553,AlohaCoffee,1665,近江东路,2
1554,杏兴粮油饲料店,-1,"",-1
1555,景冉教育,2741,之江东路,2
1556,中国农业银行24小时自助银行(杭州朝阳支行),1932,艮山东路,2
1557,雅堂小超(畈社区北苑四店),2189,杭海路,2
1558,银泰城西湖店停车场,1178,后市街,1
1559,儿童户外写真,1975,之江东路,2
1560,浩兰超市,2478,新城路,2
1561,杭州华联星光大道文化传播有限公司,1708,泰安路,2
1562,杭州市城区河道陈列馆,1494,庆春东路,2
1563,道一跆拳道,1342,庆春路,2
1564,伊人美专业祛斑养生,2312,回澜路,2
1565,浙江工业大学工业催化学科,1221,东晖路,2
1566,杭州职业技术学院,2493,学源街,1
1567,铜鼓路与闻潮路交叉口,1365,望江路,2
1568,万家福超市(河中路),-1,"",-1
1569,乾圣元堂,1228,望江路,2
1570,印尚美容美发美体SPA(东新路),1523,秋石高架,3
1571,停车场,2198,星光街,1
1572,廻鲜家回转寿司(银泰百货B馆),1141,中山北路,2
1573,瓜沥镇文体中心,-1,"",-1
1574,丝绸之韵(高银店),1225,中河中路,2
1575,浙江省交通规划设计研究院,1006,武林路,2
1576,浙江大学西溪校区停车场(武林综合楼西南),797,保俶北路,2
1577,PICC中国人民保险,1944,明珠街,1
1578,东北一家人(草庄路),1031,德胜路,2
1579,中国银行(杭州保俶路支行),917,省府路,2
1580,中国石油化工股份有限公司浙江石油分公司,1251,江城路,2
1581,旗舰装饰公司仓库,1841,江陵路,2
1582,舒美居家饰(星火南路),2198,星光街,1
1583,杭州余杭区聚农粮油专业合作社,19,207省道,3
1584,新华副食品批发部,-1,"",-1
1585,夹城巷社区残疾人协会,557,文二路（公交逆向专用道）,2
1586,杭州嘉城旧机动车经纪有限公司,395,萍水路,2
1587,大庄村委会,-1,"",-1
1588,中国工商银行(保俶支行),968,体育场路,2
1589,宏广手机店,127,振华路,2
1590,中通快递(滨江公司),866,滨文路,2
1591,华泰保险股份有限公司(余杭瓶窑店),-1,"",-1
1592,萧山商会大厦C座,1987,金城路,2
1593,杭州机动车驾驶人理论培训(城北培训点),530,湖州街,1
1594,肯德基(杭州上塘店),944,大关苑路,2
1595,天赐里与莫衙营交叉口,1458,曲桥,2
1596,文津小学,683,景苑路,2
1597,建华市场,1097,兴业街,1
1598,杭州市慈善总会办公室,702,教工路,2
1599,杭州江南锻压机床厂,-1,"",-1
1600,东新金属,888,拱康路,2
1601,杭州口腔医院停车场(出口),1104,解放路,2
1602,杭州市地方税务局稽查一局,1319,建国南路,2
1603,萧山天天乐儿童亲子游乐园,2377,商城西路,2
1604,圣火广场,2485,学林街,1
1605,杭州众佳贸易有限公司,1761,五福路,2
1606,元谷创意园,623,赵伍路,2
1607,杭州浦沿新生苗圃,806,新浦路,2
1608,杭州胡庆余堂参茸保健品公司,966,明德路,2
1609,中国鸟类学史料中心,1191,中河高架,3
1610,杭州汽车综合性能检测中心城东站,1932,艮山东路,2
1611,东海搬家,1235,长庆巷,1
1612,一鸣真鲜奶吧(海鲜城店),1315,钱江路,2
1613,杭州物资系统联建宿舍,882,绍兴路,2
1614,浙江银旭投资管理有限公司,835,南环路,2
1615,杭州泛美航空旅行社有限公司,1281,冯山人巷,1
1616,杭铁检法大楼,1538,解放东路,2
1617,凯旋街道办事处,1704,新塘路,2
1618,滨盛(公交站),1637,新月路,2
1619,桃北新村洗车行,-1,"",-1
1620,浙江财经大学行政楼,2741,之江东路,2
1621,芝根芝底(大关店),884,绍兴路,2
1622,雅戈尔(听涛路),2712,10号大街,1
1623,钱塘丽景国际酒店公寓,1640,江汉路,2
1624,中国移动(西湖教工路营业厅),783,保俶北路,2
1625,浙江省花卉协会,1506,凤起东路,2
1626,杭州西斗门工业园区,351,文一西路 Wenyi Road (West),2
1627,人鱼崛起健身餐南落马营店,1315,钱江路,2
1628,格拉苏格(城西银泰城),488,拱苑路,2
1629,浙江祥通汽车城直营店,529,湖州街,1
1630,总台,1141,中山北路,2
1631,咬不得高祖生煎,1336,建国路,2
1632,环球市场杂志社,1225,中河中路,2
1633,釜山香村韩国料理(上塘路店),1094,潮王路,2
1634,停车场,2324,利华路,2
1635,石灰坝,1094,潮王路,2
1636,自行车租赁点(汇宇华鑫大酒店西),2352,大通路,2
1637,停车场(闲兴路),87,闲富路,2
1638,钱家楼教堂,-1,"",-1
1639,长征桥社区卫生服务站,695,小河路,2
1640,花纹Tea&SingleMalt,800,湖墅北路,2
1641,中国联通(三墩路联沃体验厅),439,石祥路,2
1642,杭州联合银行ATM,2531,德胜东路,2
1643,天目茂林(延安路店),1141,中山北路,2
1644,三替搬新家,2083,德胜路,2
1645,新宇商务酒店(杭州西湖店),657,曙光路,2
1646,好心情大药房,2337,乔莫西路,2
1647,华润万家濮家店停车场,1618,天运路,2
1648,李家超市,-1,"",-1
1649,星达智能手机精品店,1384,临丁路,2
1650,周家头(公交站),-1,"",-1
1651,龙翔桥地铁站B3口,1161,仁和路（吴山夜市）,2
1652,中信证券(杭州滨盛路证券营业部),1787,江陵路,2
1653,九马养车,94,留和路,2
1654,停车场(华星公寓西),569,文三路,2
1655,喜缘花店,1087,百井坊巷,1
1656,今世缘大酒店(近江路店),434,之江路,2
1657,三里亭苑,1547,秋石高架,3
1658,清波街道孝美养老服务中心,1240,河坊街,1
1659,樊思形象设计,2074,留石快速路,2
1660,光头专业锁眼,1975,之江东路,2
1661,继明棋牌,882,绍兴路,2
1662,浙江大学城市学院南校区第5教学楼,815,湖州街,1
1663,杭州市育才外国语学校,389,紫荆花路,2
1664,精喻图文,351,文一西路 Wenyi Road (West),2
1665,宋都阳光国际停车场,2287,胜稼路,2
1666,速博汽车服务,233,紫霞街,1
1667,德胜海鲜,2325,利华路,2
1668,停车场,-1,"",-1
1669,停车场(通北路),46,南渠北路,2
1670,滨文路与至善路交叉口,1000,明志路,2
1671,圣宠宠物店(杭州滨江店),1486,滨盛路,2
1672,赤柱真人cs俱乐部,1527,秋石高架,3
1673,石桥社区文化活动中心,1564,秋石高架,3
1674,立祥跆拳道仁和馆,267,杭宁高速,4
1675,天欣果蔬仓储量贩,1310,秋涛路,2
1676,广式烧腊饭,2485,学林街,1
1677,杭州高新技术产业开发区(滨江)科学技术协会,1690,月明路,2
1678,黑泷堂(永庆路店),814,湖州街,1
1679,教工路体校宿舍,569,文三路,2
1680,三里新城兰苑停车场(出入口),1490,三里亭路,2
1681,亮点自助牛排(文渊店),2485,学林街,1
1682,爱河婚纱摄影,1166,屏风街,1
1683,真K·小酒馆,1256,建国南路,2
1684,稻草人,2566,衙前路,2
1685,徽州饭店(高沙店),2535,华景街,1
1686,天乐休闲会所(塘栖路),-1,"",-1
1687,杭州广播电视大学开放学院,1090,凤起路,2
1688,佳豪图文(潮王路),1126,新市街,1
1689,丸来玩趣(望江物美店),1365,望江路,2
1690,台州路社区消防工作站,875,舟山东路,2
1691,珂卡芙(春晓路),1845,滨和路,2
1692,兴达洗衣(朝晖路店),1399,朝晖路,2
1693,黄姑山社区-避灾安置点,702,教工路,2
1694,荷花塘农贸市场(映荷街),2198,星光街,1
1695,西湖文化广场HJ区,1191,中河高架,3
1696,浙江传媒学院国际交流中心,2663,文泽路,2
1697,弘善大药房(集萃路店),285,留祥路,2
1698,贺田尚城,673,新生路,2
1699,报刊亭,1354,清泰街,1
1700,求智社区残疾人协会,650,莫干山路,2
1701,THK(中国)杭州事务所,882,绍兴路,2
1702,武林路与湖墅南路交叉口,967,体育场路,2
1703,韩味馆(西湖店),624,求是路,2
1704,浙江省疾病预防控制中心分部,1555,秋涛路,2
1705,中国农业银行(余杭支行),2198,星光街,1
1706,星巴克咖啡(杭州市民中心店),1538,解放东路,2
1707,仁联人力资源,2208,建设二路,2
1708,舒仕婴童馆,2005,建设四路,2
1709,晨光文具(明川店),804,大关路,2
1710,中石化碧辟加油站(中流),-1,"",-1
1711,中国建设银行(天城路支行),1618,天运路,2
1712,杭州站(检票口),1354,清泰街,1
1713,LaSeine,2731,学府街,1
1714,杭州东站P5停车场(北出口),1760,新塘路,2
1715,山海经杂志社,557,文二路（公交逆向专用道）,2
1716,爱康宠物(萍水街),544,古翠路,2
1717,旦万桥,1755,同协路,2
1718,杭州浙顺投资管理有限公司,906,湖墅南路,2
1719,红金石乒乓球俱乐部,1333,建国北路,2
1720,乐盈天酒店(西石塘街店),1872,09省道,3
1721,朗庭公馆停车场(光裕路),866,滨文路,2
1722,天虹商场B座杭州购物中心(北门),1799,钱潮路,2
